ANO,MES,COD_CLIENTE,CLIENTE_DESCRICAO,MATERIAL_DESCRICAO_CATEGORIA,VALOR_RUPTURA_MONETARIO,VALOR_PEDIDO_MONETARIO,VOLUME_RUPTURA_UND,RUPTURA_PERCENTUAL,ESTOQUE,DDV,COBERTURA_DIAS,TIPO_CLIENTE,CONTATO_CLIENTE,VLR_VOLUME_REAL,CIDADE,UF,PAIS
2021,5,DD,RUBI,CUIDADOS FACIAIS,12577.59,22869.77,155,0.55,359,11.57,31,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,DESODORANTES,12175.3,28980.43,546,0.42,2317,82.03,28,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,EMBALAGENS,,397.03,0,0.0,,,,,,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,GIFTS,3536.42,26035.06,57,0.136,606,21.31,28,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,HOME CARE,1300.07,1278.02,35,1.017,17,0.3,57,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,INFANTIL,2671.29,17747.24,93,0.151,1023,48.41,21,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,MAQUIAGEM,7519.8,27473.1,242,0.274,2945,37.85,78,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,PERFUMARIA,6535.21,619058.36,80,0.011,15453,360.59,43,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,SABONETE CORPO,4142.35,14274.71,157,0.29,2280,29.23,78,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,SOLAR,222.5,1270.58,4,0.175,14,1.5,9,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,SUPORTE À VENDA,,7966.71,0,0.0,,,,,,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,UNHAS,424.74,386.49,33,1.099,74,5.29,14,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,5,DD,RUBI,ÓLEOS,4453.75,26569.75,83,0.168,367,13.04,28,PADRÃO,RICARDO,16450,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,302,6.45,47,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,2294,64.86,35,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,100,2.51,40,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,6446,149.6,43,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,460,15.97,29,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,3184,81.64,39,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,485,18.15,27,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
2021,6,DD,,,,,,,9,0.36,25,PADRÃO,RICARDO,17285,OIAPOQUE,AP,BR
